seconds,gps_longitude,gps_latitude,gps_speed,gps_altitude,gps_bearing,gps_time,Timestamp
1073.987085163,31.30329794,30.07397606,3.0,56.0,73.0999984741211,1511359996000.0,2017-11-22 11:13:13.896085000
1074.258383288,31.30331377,30.07398111,1.75,56.0,70.4000015258789,1511359997000.0,2017-11-22 11:13:14.167382999
1074.576929017,31.30331377,30.07398111,1.75,56.0,70.4000015258789,1511359997000.0,2017-11-22 11:13:14.485929000
1074.827703288,31.30331377,30.07398111,1.75,56.0,70.4000015258789,1511359997000.0,2017-11-22 11:13:14.736703000
1075.107739121,31.30332267,30.0739867,0.75,54.0,65.30000305175781,1511359998000.0,2017-11-22 11:13:15.016739000
1075.455317245,31.30332267,30.0739867,0.75,54.0,65.30000305175781,1511359998000.0,2017-11-22 11:13:15.364317000
1075.774759745,31.30332267,30.0739867,0.75,54.0,65.30000305175781,1511359998000.0,2017-11-22 11:13:15.683760000
1076.051725214,31.30332267,30.0739867,0.75,54.0,65.30000305175781,1511359998000.0,2017-11-22 11:13:15.960725000
1076.369211621,31.3033327,30.07398917,0.75,54.0,78.5,1511359999000.0,2017-11-22 11:13:16.278212000
1076.687413026,31.3033327,30.07398917,0.75,54.0,78.5,1511359999000.0,2017-11-22 11:13:16.596413000
1076.974148755,31.3033327,30.07398917,0.75,54.0,78.5,1511359999000.0,2017-11-22 11:13:16.883149000
1077.286983808,31.303347,30.0739908,1.0,54.0,90.19999694824219,1511360000000.0,2017-11-22 11:13:17.195984000
1077.60717188,31.303347,30.0739908,1.0,54.0,90.19999694824219,1511360000000.0,2017-11-22 11:13:17.516172000
1077.927025058,31.303347,30.0739908,1.0,54.0,90.19999694824219,1511360000000.0,2017-11-22 11:13:17.836025000
1078.228260162,31.30336136,30.07399378,1.0,54.0,84.30000305175781,1511360001000.0,2017-11-22 11:13:18.137260000
1078.54701761,31.30336136,30.07399378,1.0,54.0,84.30000305175781,1511360001000.0,2017-11-22 11:13:18.456018000
1078.827001255,31.30336136,30.07399378,1.0,54.0,84.30000305175781,1511360001000.0,2017-11-22 11:13:18.736001000
1079.135354587,31.30337742,30.07399789,1.0,53.0,74.5999984741211,1511360002000.0,2017-11-22 11:13:19.044355000
1079.447311307,31.30337742,30.07399789,1.0,53.0,74.5999984741211,1511360002000.0,2017-11-22 11:13:19.356311000
1079.717589484,31.30337742,30.07399789,1.0,53.0,74.5999984741211,1511360002000.0,2017-11-22 11:13:19.626589000
1080.033401514,31.30337742,30.07399789,1.0,53.0,74.5999984741211,1511360002000.0,2017-11-22 11:13:19.942402000
1080.323200941,31.30339244,30.07399965,1.0,55.0,77.5,1511360003000.0,2017-11-22 11:13:20.232201000
1080.637279952,31.30339244,30.07399965,1.0,55.0,77.5,1511360003000.0,2017-11-22 11:13:20.546280000
1080.956985577,31.30339244,30.07399965,1.0,55.0,77.5,1511360003000.0,2017-11-22 11:13:20.865986000
1081.240605421,31.30341138,30.0740015,1.0,56.0,81.5999984741211,1511360004000.0,2017-11-22 11:13:21.149605000
1081.51925865,31.30341138,30.0740015,1.0,56.0,81.5999984741211,1511360004000.0,2017-11-22 11:13:21.428259000
1081.837004379,31.30341138,30.0740015,1.0,56.0,81.5999984741211,1511360004000.0,2017-11-22 11:13:21.746004000
1082.151978962,31.30343352,30.07400562,1.0,55.0,85.5999984741211,1511360005000.0,2017-11-22 11:13:22.060979000
1082.39700917,31.30343352,30.07400562,1.0,55.0,85.5999984741211,1511360005000.0,2017-11-22 11:13:22.306009000
1082.687127243,31.30343352,30.07400562,1.0,55.0,85.5999984741211,1511360005000.0,2017-11-22 11:13:22.596127000
1083.007125889,31.30343352,30.07400562,1.0,55.0,85.5999984741211,1511360005000.0,2017-11-22 11:13:22.916126000
1083.327679222,31.30345045,30.07400926,1.0,55.0,84.0999984741211,1511360006000.0,2017-11-22 11:13:23.236679000
1083.632379847,31.30345045,30.07400926,1.0,55.0,84.0999984741211,1511360006000.0,2017-11-22 11:13:23.541380000
1083.932128284,31.30345045,30.07400926,1.0,55.0,84.0999984741211,1511360006000.0,2017-11-22 11:13:23.841128000
1084.231742815,31.30346684,30.07401385,0.75,55.0,83.5999984741211,1511360007000.0,2017-11-22 11:13:24.140743000
1084.541193909,31.30346684,30.07401385,0.75,55.0,83.5999984741211,1511360007000.0,2017-11-22 11:13:24.450194000
1084.857213023,31.30346684,30.07401385,0.75,55.0,83.5999984741211,1511360007000.0,2017-11-22 11:13:24.766213000
1085.147160315,31.30348213,30.07401864,1.0,55.0,74.9000015258789,1511360008000.0,2017-11-22 11:13:25.056160000
1085.427034898,31.30348213,30.07401864,1.0,55.0,74.9000015258789,1511360008000.0,2017-11-22 11:13:25.336035000
1085.729544377,31.30348213,30.07401864,1.0,55.0,74.9000015258789,1511360008000.0,2017-11-22 11:13:25.638544000
1086.021887189,31.30348213,30.07401864,1.0,55.0,74.9000015258789,1511360008000.0,2017-11-22 11:13:25.930887000
1086.336935471,31.30349972,30.07402933,1.0,55.0,65.80000305175781,1511360009000.0,2017-11-22 11:13:26.245935000
1086.628005471,31.30349972,30.07402933,1.0,55.0,65.80000305175781,1511360009000.0,2017-11-22 11:13:26.537005000
1086.940353282,31.30349972,30.07402933,1.0,55.0,65.80000305175781,1511360009000.0,2017-11-22 11:13:26.849353000
1087.25356922,31.30352269,30.07404336,1.0,55.0,63.400001525878906,1511360010000.0,2017-11-22 11:13:27.162569000
1087.540920418,31.30352269,30.07404336,1.0,55.0,63.400001525878906,1511360010000.0,2017-11-22 11:13:27.449920000
1087.817357293,31.30352269,30.07404336,1.0,55.0,63.400001525878906,1511360010000.0,2017-11-22 11:13:27.726357000
1088.127640887,31.30355553,30.07406275,2.25,55.0,60.400001525878906,1511360011000.0,2017-11-22 11:13:28.036641000
1088.427142085,31.30355553,30.07406275,2.25,55.0,60.400001525878906,1511360011000.0,2017-11-22 11:13:28.336142000
1088.746974376,31.30355553,30.07406275,2.25,55.0,60.400001525878906,1511360011000.0,2017-11-22 11:13:28.655974000
1089.057844585,31.30355553,30.07406275,2.25,55.0,60.400001525878906,1511360011000.0,2017-11-22 11:13:28.966845000
1089.363804532,31.30359569,30.0740789,2.75,57.0,67.30000305175781,1511360012000.0,2017-11-22 11:13:29.272805000
1089.67715073,31.30359569,30.0740789,2.75,57.0,67.30000305175781,1511360012000.0,2017-11-22 11:13:29.586151000
1089.996687448,31.30359569,30.0740789,2.75,57.0,67.30000305175781,1511360012000.0,2017-11-22 11:13:29.905687000
1090.267244584,31.30364355,30.07409482,3.25,57.0,72.0,1511360013000.0,2017-11-22 11:13:30.176245000
1090.566956042,31.30364355,30.07409482,3.25,57.0,72.0,1511360013000.0,2017-11-22 11:13:30.475956000
1090.837454115,31.30364355,30.07409482,3.25,57.0,72.0,1511360013000.0,2017-11-22 11:13:30.746454000
1091.130683698,31.30369497,30.07410858,4.0,58.0,72.4000015258789,1511360014000.0,2017-11-22 11:13:31.039684000
1091.446584739,31.30369497,30.07410858,4.0,58.0,72.4000015258789,1511360014000.0,2017-11-22 11:13:31.355585000
1091.72696974,31.30369497,30.07410858,4.0,58.0,72.4000015258789,1511360014000.0,2017-11-22 11:13:31.635970000
1091.996978542,31.30369497,30.07410858,4.0,58.0,72.4000015258789,1511360014000.0,2017-11-22 11:13:31.905979000
1092.315589791,31.30374387,30.0741234,4.0,58.0,70.0999984741211,1511360015000.0,2017-11-22 11:13:32.224590000
1092.627114947,31.30374387,30.0741234,4.0,58.0,70.0999984741211,1511360015000.0,2017-11-22 11:13:32.536115000
1092.870153333,31.30374387,30.0741234,4.0,58.0,70.0999984741211,1511360015000.0,2017-11-22 11:13:32.779153000
1093.187230572,31.30379371,30.07414041,4.0,58.0,68.80000305175781,1511360016000.0,2017-11-22 11:13:33.096231000
1093.507000572,31.30379371,30.07414041,4.0,58.0,68.80000305175781,1511360016000.0,2017-11-22 11:13:33.416001000
1093.819512655,31.30379371,30.07414041,4.0,58.0,68.80000305175781,1511360016000.0,2017-11-22 11:13:33.728513000
1094.13717526,31.30384513,30.07415584,4.0,58.0,71.0,1511360017000.0,2017-11-22 11:13:34.046175000
1094.425469009,31.30384513,30.07415584,4.0,58.0,71.0,1511360017000.0,2017-11-22 11:13:34.334469000
1094.74742401,31.30384513,30.07415584,4.0,58.0,71.0,1511360017000.0,2017-11-22 11:13:34.656424000
1095.067052499,31.30390368,30.0741732,4.25,58.0,73.0999984741211,1511360018000.0,2017-11-22 11:13:34.976052000
1095.347781769,31.30390368,30.0741732,4.25,58.0,73.0999984741211,1511360018000.0,2017-11-22 11:13:35.256782000
1095.63687328,31.30390368,30.0741732,4.25,58.0,73.0999984741211,1511360018000.0,2017-11-22 11:13:35.545873000
1095.927980571,31.30390368,30.0741732,4.25,58.0,73.0999984741211,1511360018000.0,2017-11-22 11:13:35.836981000
1096.246971405,31.30402113,30.07421446,4.75,58.0,70.5,1511360019000.0,2017-11-22 11:13:36.155971000
1096.556978384,31.30402113,30.07421446,4.75,58.0,70.5,1511360019000.0,2017-11-22 11:13:36.465978000
1096.877078175,31.30402113,30.07421446,4.75,58.0,70.5,1511360019000.0,2017-11-22 11:13:36.786078000
1097.187066559,31.30410243,30.07424283,5.5,59.0,69.0,1511360020000.0,2017-11-22 11:13:37.096067000
1097.457314736,31.30410243,30.07424283,5.5,59.0,69.0,1511360020000.0,2017-11-22 11:13:37.366315000
1097.753526507,31.30410243,30.07424283,5.5,59.0,69.0,1511360020000.0,2017-11-22 11:13:37.662527000
1098.042081038,31.30410243,30.07424283,5.5,59.0,69.0,1511360020000.0,2017-11-22 11:13:37.951081000
1098.347215726,31.30417659,30.07427209,5.75,59.0,69.0999984741211,1511360021000.0,2017-11-22 11:13:38.256216000
1098.667518486,31.30417659,30.07427209,5.75,59.0,69.0999984741211,1511360021000.0,2017-11-22 11:13:38.576518000
1098.968034684,31.30417659,30.07427209,5.75,59.0,69.0999984741211,1511360021000.0,2017-11-22 11:13:38.877035000
1099.256934215,31.30424396,30.07428873,6.0,59.0,70.4000015258789,1511360022000.0,2017-11-22 11:13:39.165934000
1099.547009632,31.30424396,30.07428873,6.0,59.0,70.4000015258789,1511360022000.0,2017-11-22 11:13:39.456010000
1099.876956351,31.30424396,30.07428873,6.0,59.0,70.4000015258789,1511360022000.0,2017-11-22 11:13:39.785956000
1100.138485153,31.30431077,30.0743072,6.75,61.0,65.19999694824219,1511360023000.0,2017-11-22 11:13:40.047485000
1100.446993642,31.30431077,30.0743072,6.75,61.0,65.19999694824219,1511360023000.0,2017-11-22 11:13:40.355994000
1100.751180569,31.30431077,30.0743072,6.75,61.0,65.19999694824219,1511360023000.0,2017-11-22 11:13:40.660181000
1101.013746298,31.30431077,30.0743072,6.75,61.0,65.19999694824219,1511360023000.0,2017-11-22 11:13:40.922746000
1101.327717496,31.30438393,30.07432978,6.5,60.0,69.9000015258789,1511360024000.0,2017-11-22 11:13:41.236717000
1101.57803083,31.30438393,30.07432978,6.5,60.0,69.9000015258789,1511360024000.0,2017-11-22 11:13:41.487031000
1101.898753173,31.30438393,30.07432978,6.5,60.0,69.9000015258789,1511360024000.0,2017-11-22 11:13:41.807753000
1102.19833885,31.30442573,30.07435646,6.25,60.0,68.80000305175781,1511360025000.0,2017-11-22 11:13:42.107339000
1102.516939632,31.30442573,30.07435646,6.25,60.0,68.80000305175781,1511360025000.0,2017-11-22 11:13:42.425939999
1102.7876551,31.30442573,30.07435646,6.25,60.0,68.80000305175781,1511360025000.0,2017-11-22 11:13:42.696655000
1103.097760412,31.30447649,30.07436793,5.75,60.0,67.69999694824219,1511360026000.0,2017-11-22 11:13:43.006760000
1103.416919475,31.30447649,30.07436793,5.75,60.0,67.69999694824219,1511360026000.0,2017-11-22 11:13:43.325919000
1103.737006818,31.30447649,30.07436793,5.75,60.0,67.69999694824219,1511360026000.0,2017-11-22 11:13:43.646007000
1103.98408312,31.30447649,30.07436793,5.75,60.0,67.69999694824219,1511360026000.0,2017-11-22 11:13:43.893083000
1104.297210152,31.30454307,30.0743897,6.5,60.0,69.69999694824219,1511360027000.0,2017-11-22 11:13:44.206210000
1104.6172551,31.30454307,30.0743897,6.5,60.0,69.69999694824219,1511360027000.0,2017-11-22 11:13:44.526255000
1104.927187756,31.30454307,30.0743897,6.5,60.0,69.69999694824219,1511360027000.0,2017-11-22 11:13:44.836188000
1105.202537182,31.30458217,30.07440915,5.5,60.0,67.0,1511360028000.0,2017-11-22 11:13:45.111537000
1105.51747338,31.30458217,30.07440915,5.5,60.0,67.0,1511360028000.0,2017-11-22 11:13:45.426472999
1105.837021453,31.30458217,30.07440915,5.5,60.0,67.0,1511360028000.0,2017-11-22 11:13:45.746021000
1106.157280932,31.30463662,30.07442166,5.5,60.0,69.0999984741211,1511360029000.0,2017-11-22 11:13:46.066281000
1106.477049838,31.30463662,30.07442166,5.5,60.0,69.0999984741211,1511360029000.0,2017-11-22 11:13:46.386050000
1106.740208796,31.30463662,30.07442166,5.5,60.0,69.0999984741211,1511360029000.0,2017-11-22 11:13:46.649209000
1107.058767338,31.30463662,30.07442166,5.5,60.0,69.0999984741211,1511360029000.0,2017-11-22 11:13:46.967767000
1107.376928796,31.30469604,30.07445488,5.75,59.0,68.4000015258789,1511360030000.0,2017-11-22 11:13:47.285929000
1107.648802286,31.30469604,30.07445488,5.75,59.0,68.4000015258789,1511360030000.0,2017-11-22 11:13:47.557802000
1107.968193846,31.30469604,30.07445488,5.75,59.0,68.4000015258789,1511360030000.0,2017-11-22 11:13:47.877194000
1108.247096244,31.30473119,30.07449913,5.5,59.0,56.5,1511360031000.0,2017-11-22 11:13:48.156096000
1108.568759473,31.30473119,30.07449913,5.5,59.0,56.5,1511360031000.0,2017-11-22 11:13:48.477759000
1108.859184681,31.30473119,30.07449913,5.5,59.0,56.5,1511360031000.0,2017-11-22 11:13:48.768185000
1109.130411399,31.30476565,30.0745209,5.25,59.0,63.29999923706055,1511360032000.0,2017-11-22 11:13:49.039411000
1109.42000442,31.30476565,30.0745209,5.25,59.0,63.29999923706055,1511360032000.0,2017-11-22 11:13:49.329004000
1109.726940202,31.30476565,30.0745209,5.25,59.0,63.29999923706055,1511360032000.0,2017-11-22 11:13:49.635940000
1109.990553847,31.30476565,30.0745209,5.25,59.0,63.29999923706055,1511360032000.0,2017-11-22 11:13:49.899554000
1110.277906347,31.30479619,30.0745324,4.25,58.0,61.400001525878906,1511360033000.0,2017-11-22 11:13:50.186906000
1110.566987439,31.30479619,30.0745324,4.25,58.0,61.400001525878906,1511360033000.0,2017-11-22 11:13:50.475987000
1110.860125982,31.30479619,30.0745324,4.25,58.0,61.400001525878906,1511360033000.0,2017-11-22 11:13:50.769126000
1111.176951868,31.3048622,30.07452222,5.5,58.0,70.9000015258789,1511360034000.0,2017-11-22 11:13:51.085952000
1111.436447075,31.3048622,30.07452222,5.5,58.0,70.9000015258789,1511360034000.0,2017-11-22 11:13:51.345447000
1111.723628221,31.3048622,30.07452222,5.5,58.0,70.9000015258789,1511360034000.0,2017-11-22 11:13:51.632628000
1112.009301555,31.3048622,30.07452222,5.5,58.0,70.9000015258789,1511360034000.0,2017-11-22 11:13:51.918302000
1112.28704619,31.30493793,30.07452514,6.5,56.0,70.5999984741211,1511360035000.0,2017-11-22 11:13:52.196046000
1112.597317753,31.30493793,30.07452514,6.5,56.0,70.5999984741211,1511360035000.0,2017-11-22 11:13:52.506318000
1112.924979106,31.30493793,30.07452514,6.5,56.0,70.5999984741211,1511360035000.0,2017-11-22 11:13:52.833979000
1113.236936242,31.30502129,30.07453501,6.25,59.0,69.5999984741211,1511360036000.0,2017-11-22 11:13:53.145936000
1113.552486502,31.30502129,30.07453501,6.25,59.0,69.5999984741211,1511360036000.0,2017-11-22 11:13:53.461487000
1113.861855616,31.30502129,30.07453501,6.25,59.0,69.5999984741211,1511360036000.0,2017-11-22 11:13:53.770856000
1114.143736345,31.30507088,30.07455006,6.5,59.0,71.0999984741211,1511360037000.0,2017-11-22 11:13:54.052736000
1114.457030044,31.30507088,30.07455006,6.5,59.0,71.0999984741211,1511360037000.0,2017-11-22 11:13:54.366030000
1114.776949419,31.30507088,30.07455006,6.5,59.0,71.0999984741211,1511360037000.0,2017-11-22 11:13:54.685949000
1115.057095773,31.30507088,30.07455006,6.5,59.0,71.0999984741211,1511360037000.0,2017-11-22 11:13:54.966096000
1115.355360095,31.30513185,30.07456651,6.5,59.0,71.80000305175781,1511360038000.0,2017-11-22 11:13:55.264360000
1115.610816085,31.30513185,30.07456651,6.5,59.0,71.80000305175781,1511360038000.0,2017-11-22 11:13:55.519816000
1115.850510043,31.30513185,30.07456651,6.5,59.0,71.80000305175781,1511360038000.0,2017-11-22 11:13:55.759510000
1116.107455928,31.30516862,30.07458218,5.75,59.0,70.5,1511360039000.0,2017-11-22 11:13:56.016456000
1116.397668793,31.30516862,30.07458218,5.75,59.0,70.5,1511360039000.0,2017-11-22 11:13:56.306669000
1116.716952803,31.30516862,30.07458218,5.75,59.0,70.5,1511360039000.0,2017-11-22 11:13:56.625953000
1117.027693792,31.30516862,30.07458218,5.75,59.0,70.5,1511360039000.0,2017-11-22 11:13:56.936694000
1117.297711345,31.30524455,30.0745958,5.75,59.0,72.19999694824219,1511360040000.0,2017-11-22 11:13:57.206711000
1117.557081345,31.30524455,30.0745958,5.75,59.0,72.19999694824219,1511360040000.0,2017-11-22 11:13:57.466081000
1117.859053584,31.30524455,30.0745958,5.75,59.0,72.19999694824219,1511360040000.0,2017-11-22 11:13:57.768054000
1118.17761973,31.3052809,30.07463951,5.25,59.0,66.19999694824219,1511360041000.0,2017-11-22 11:13:58.086620000
1118.464491603,31.3052809,30.07463951,5.25,59.0,66.19999694824219,1511360041000.0,2017-11-22 11:13:58.373492000
1118.738885406,31.3052809,30.07463951,5.25,59.0,66.19999694824219,1511360041000.0,2017-11-22 11:13:58.647885000
1119.058060719,31.3052809,30.07463951,5.25,59.0,66.19999694824219,1511360041000.0,2017-11-22 11:13:58.967061000
1119.34054827,31.30532996,30.07465948,4.5,60.0,69.5,1511360042000.0,2017-11-22 11:13:59.249548000
1119.65252702,31.30532996,30.07465948,4.5,60.0,69.5,1511360042000.0,2017-11-22 11:13:59.561527000
1119.964197437,31.30532996,30.07465948,4.5,60.0,69.5,1511360042000.0,2017-11-22 11:13:59.873197000
1120.277378166,31.30534938,30.07466668,2.75,62.0,65.69999694824219,1511360043000.0,2017-11-22 11:14:00.186378000
1120.586987541,31.30534938,30.07466668,2.75,62.0,65.69999694824219,1511360043000.0,2017-11-22 11:14:00.495988000
1120.897548062,31.30534938,30.07466668,2.75,62.0,65.69999694824219,1511360043000.0,2017-11-22 11:14:00.806548000
1121.207648634,31.30536123,30.07465978,1.75,62.0,69.30000305175781,1511360044000.0,2017-11-22 11:14:01.116649000
1121.488015509,31.30536123,30.07465978,1.75,62.0,69.30000305175781,1511360044000.0,2017-11-22 11:14:01.397016000
1121.799728582,31.30536123,30.07465978,1.75,62.0,69.30000305175781,1511360044000.0,2017-11-22 11:14:01.708729000
1122.116916707,31.30536595,30.07466654,2.0,62.0,66.4000015258789,1511360045000.0,2017-11-22 11:14:02.025917000
1122.427037124,31.30536595,30.07466654,2.0,62.0,66.4000015258789,1511360045000.0,2017-11-22 11:14:02.336037000
1122.716956551,31.30536595,30.07466654,2.0,62.0,66.4000015258789,1511360045000.0,2017-11-22 11:14:02.625957000
1122.956980874,31.30536595,30.07466654,2.0,62.0,66.4000015258789,1511360045000.0,2017-11-22 11:14:02.865981000
1123.268124363,31.30540055,30.07467059,2.0,62.0,72.19999694824219,1511360046000.0,2017-11-22 11:14:03.177123999
1123.547299155,31.30540055,30.07467059,2.0,62.0,72.19999694824219,1511360046000.0,2017-11-22 11:14:03.456299000
1123.837106654,31.30540055,30.07467059,2.0,62.0,72.19999694824219,1511360046000.0,2017-11-22 11:14:03.746107000
1124.148025873,31.3054254,30.0746799,2.5,62.0,79.4000015258789,1511360047000.0,2017-11-22 11:14:04.057026000
1124.461951237,31.3054254,30.0746799,2.5,62.0,79.4000015258789,1511360047000.0,2017-11-22 11:14:04.370951000
1124.757128477,31.3054254,30.0746799,2.5,62.0,79.4000015258789,1511360047000.0,2017-11-22 11:14:04.666128000
1125.076953894,31.3054254,30.0746799,2.5,62.0,79.4000015258789,1511360047000.0,2017-11-22 11:14:04.985954000
1125.397110977,31.30541561,30.07472048,1.75,60.0,62.400001525878906,1511360048000.0,2017-11-22 11:14:05.306111000
1125.716971862,31.30541561,30.07472048,1.75,60.0,62.400001525878906,1511360048000.0,2017-11-22 11:14:05.625972000
1126.014903528,31.30541561,30.07472048,1.75,60.0,62.400001525878906,1511360048000.0,2017-11-22 11:14:05.923904000
1126.330554882,31.30541014,30.07471679,1.5,60.0,62.79999923706055,1511360049000.0,2017-11-22 11:14:06.239555000
1126.622641497,31.30541014,30.07471679,1.5,60.0,62.79999923706055,1511360049000.0,2017-11-22 11:14:06.531641000
1126.93851457,31.30541014,30.07471679,1.5,60.0,62.79999923706055,1511360049000.0,2017-11-22 11:14:06.847515000
1127.247778476,31.30542156,30.07470649,0.75,60.0,65.0999984741211,1511360050000.0,2017-11-22 11:14:07.156778000
1127.51322509,31.30542156,30.07470649,0.75,60.0,65.0999984741211,1511360050000.0,2017-11-22 11:14:07.422225000
1127.828969622,31.30542156,30.07470649,0.75,60.0,65.0999984741211,1511360050000.0,2017-11-22 11:14:07.737970000
1128.127475195,31.30543888,30.07469006,1.0,62.0,88.9000015258789,1511360051000.0,2017-11-22 11:14:08.036475000
1128.377180663,31.30543888,30.07469006,1.0,62.0,88.9000015258789,1511360051000.0,2017-11-22 11:14:08.286181000
1128.687894674,31.30543888,30.07469006,1.0,62.0,88.9000015258789,1511360051000.0,2017-11-22 11:14:08.596895000
1128.966941652,31.30543888,30.07469006,1.0,62.0,88.9000015258789,1511360051000.0,2017-11-22 11:14:08.875942000
1129.286112016,31.30545519,30.07469675,1.25,61.0,78.0999984741211,1511360052000.0,2017-11-22 11:14:09.195112000
1129.591197537,31.30545519,30.07469675,1.25,61.0,78.0999984741211,1511360052000.0,2017-11-22 11:14:09.500198000
1129.854956495,31.30545519,30.07469675,1.25,61.0,78.0999984741211,1511360052000.0,2017-11-22 11:14:09.763956000
1130.160040871,31.30549045,30.07470253,2.0,58.0,76.80000305175781,1511360053000.0,2017-11-22 11:14:10.069041000
1130.457841808,31.30549045,30.07470253,2.0,58.0,76.80000305175781,1511360053000.0,2017-11-22 11:14:10.366842000
1130.777022746,31.30549045,30.07470253,2.0,58.0,76.80000305175781,1511360053000.0,2017-11-22 11:14:10.686023000
1131.098243683,31.30552782,30.07470889,2.5,59.0,77.30000305175781,1511360054000.0,2017-11-22 11:14:11.007244000
1131.417550246,31.30552782,30.07470889,2.5,59.0,77.30000305175781,1511360054000.0,2017-11-22 11:14:11.326550000
1131.707300766,31.30552782,30.07470889,2.5,59.0,77.30000305175781,1511360054000.0,2017-11-22 11:14:11.616301000
1131.98722936,31.30552782,30.07470889,2.5,59.0,77.30000305175781,1511360054000.0,2017-11-22 11:14:11.896229000
1132.276949672,31.3055927,30.0747217,5.0,62.0,76.69999694824219,1511360055000.0,2017-11-22 11:14:12.185950000
1132.574554776,31.3055927,30.0747217,5.0,62.0,76.69999694824219,1511360055000.0,2017-11-22 11:14:12.483555000
1132.847604411,31.3055927,30.0747217,5.0,62.0,76.69999694824219,1511360055000.0,2017-11-22 11:14:12.756604000
1133.166926807,31.30576974,30.07478467,7.75,62.0,69.4000015258789,1511360056000.0,2017-11-22 11:14:13.075927000
1133.477551443,31.30576974,30.07478467,7.75,62.0,69.4000015258789,1511360056000.0,2017-11-22 11:14:13.386551000
1133.797008474,31.30576974,30.07478467,7.75,62.0,69.4000015258789,1511360056000.0,2017-11-22 11:14:13.706008000
1134.106966703,31.3058353,30.0748213,6.5,61.0,67.0,1511360057000.0,2017-11-22 11:14:14.015967000
1134.427801129,31.3058353,30.0748213,6.5,61.0,67.0,1511360057000.0,2017-11-22 11:14:14.336801000
1134.7447579,31.3058353,30.0748213,6.5,61.0,67.0,1511360057000.0,2017-11-22 11:14:14.653758000
1135.058983733,31.3058353,30.0748213,6.5,61.0,67.0,1511360057000.0,2017-11-22 11:14:14.967984000
1135.37821915,31.30589359,30.07484922,5.75,61.0,67.9000015258789,1511360058000.0,2017-11-22 11:14:15.287219000
1135.697073525,31.30589359,30.07484922,5.75,61.0,67.9000015258789,1511360058000.0,2017-11-22 11:14:15.606074000
1136.013351702,31.30589359,30.07484922,5.75,61.0,67.9000015258789,1511360058000.0,2017-11-22 11:14:15.922352000
1136.295307483,31.30593892,30.07487574,6.5,60.0,66.0999984741211,1511360059000.0,2017-11-22 11:14:16.204307000
1136.608727171,31.30593892,30.07487574,6.5,60.0,66.0999984741211,1511360059000.0,2017-11-22 11:14:16.517727000
1136.926968316,31.30593892,30.07487574,6.5,60.0,66.0999984741211,1511360059000.0,2017-11-22 11:14:16.835968000
1137.246461388,31.306024,30.07490977,6.5,58.0,72.5999984741211,1511360060000.0,2017-11-22 11:14:17.155461000
1137.537030555,31.306024,30.07490977,6.5,58.0,72.5999984741211,1511360060000.0,2017-11-22 11:14:17.446031000
1137.856933732,31.306024,30.07490977,6.5,58.0,72.5999984741211,1511360060000.0,2017-11-22 11:14:17.765934000
1138.163165399,31.30607221,30.07492194,4.75,56.0,77.4000015258789,1511360061000.0,2017-11-22 11:14:18.072165000
1138.476253419,31.30607221,30.07492194,4.75,56.0,77.4000015258789,1511360061000.0,2017-11-22 11:14:18.385253000
1138.788933368,31.30607221,30.07492194,4.75,56.0,77.4000015258789,1511360061000.0,2017-11-22 11:14:18.697933000
1139.097206493,31.3061134,30.07493149,4.75,56.0,70.0999984741211,1511360062000.0,2017-11-22 11:14:19.006206000
1139.399705241,31.3061134,30.07493149,4.75,56.0,70.0999984741211,1511360062000.0,2017-11-22 11:14:19.308705000
1139.697165242,31.3061134,30.07493149,4.75,56.0,70.0999984741211,1511360062000.0,2017-11-22 11:14:19.606165000
1140.017047794,31.3061134,30.07493149,4.75,56.0,70.0999984741211,1511360062000.0,2017-11-22 11:14:19.926048000
1140.337181388,31.30615846,30.07495151,5.25,56.0,69.80000305175781,1511360063000.0,2017-11-22 11:14:20.246181000
1140.647941961,31.30615846,30.07495151,5.25,56.0,69.80000305175781,1511360063000.0,2017-11-22 11:14:20.556942000
1140.91593071,31.30615846,30.07495151,5.25,56.0,69.80000305175781,1511360063000.0,2017-11-22 11:14:20.824931000
1141.207533679,31.3062279,30.07498281,6.5,56.0,67.69999694824219,1511360064000.0,2017-11-22 11:14:21.116534000
1141.517685502,31.3062279,30.07498281,6.5,56.0,67.69999694824219,1511360064000.0,2017-11-22 11:14:21.426686000
1141.810672273,31.3062279,30.07498281,6.5,56.0,67.69999694824219,1511360064000.0,2017-11-22 11:14:21.719672000
1142.11717071,31.3062648,30.07497061,5.25,56.0,70.9000015258789,1511360065000.0,2017-11-22 11:14:22.026171000
1142.389221751,31.3062648,30.07497061,5.25,56.0,70.9000015258789,1511360065000.0,2017-11-22 11:14:22.298222000
1142.707756126,31.3062648,30.07497061,5.25,56.0,70.9000015258789,1511360065000.0,2017-11-22 11:14:22.616756000
1143.022403678,31.3062648,30.07497061,5.25,56.0,70.9000015258789,1511360065000.0,2017-11-22 11:14:22.931404000
1143.318163105,31.3062648,30.07497061,5.25,56.0,70.9000015258789,1511360065000.0,2017-11-22 11:14:23.227163000
1143.620606438,31.3062648,30.07497061,5.25,56.0,70.9000015258789,1511360065000.0,2017-11-22 11:14:23.529606000
1143.89983597,31.3062648,30.07497061,5.25,56.0,70.9000015258789,1511360065000.0,2017-11-22 11:14:23.808836000
1144.216575709,31.3062648,30.07497061,5.25,56.0,70.9000015258789,1511360065000.0,2017-11-22 11:14:24.125576000
