,new_gps_latitude,new_gps_longitude
234,30.073463282016956,31.30083054777755
235,30.073463282016956,31.30083054777755
236,30.073463282016956,31.30083054777755
237,30.073463282016956,31.30083054777755
238,30.073463282016956,31.30083054777755
239,30.073463282016956,31.30083054777755
240,30.073463282016956,31.30083054777755
241,30.073463282016956,31.30083054777755
242,30.073463282016956,31.30083054777755
243,30.073463282016956,31.30083054777755
244,30.073463282016956,31.30083054777755
245,30.073463282016956,31.30083054777755
246,30.073463282016956,31.30083054777755
247,30.073463282016956,31.30083054777755
248,30.073463282016956,31.30083054777755
249,30.073463282016956,31.30083054777755
250,30.073463282016956,31.30083054777755
251,30.073463282016956,31.30083054777755
252,30.073463282016956,31.30083054777755
253,30.073463282016956,31.30083054777755
254,30.073463282016956,31.30083054777755
255,30.073463282016956,31.30083054777755
256,30.073463282016956,31.30083054777755
257,30.073463282016956,31.30083054777755
258,30.073463282016956,31.30083054777755
259,30.073463282016956,31.30083054777755
260,30.073463282016956,31.30083054777755
261,30.073463282016956,31.30083054777755
262,30.073463282016956,31.30083054777755
263,30.073463282016956,31.30083054777755
264,30.073463282016956,31.30083054777755
265,30.073463282016956,31.30083054777755
266,30.073463282016956,31.30083054777755
267,30.073463282016956,31.30083054777755
268,30.073463282016956,31.30083054777755
269,30.073463282016956,31.30083054777755
270,30.073463282016956,31.30083054777755
271,30.073463282016956,31.30083054777755
272,30.073463282016956,31.30083054777755
273,30.073463282016956,31.30083054777755
274,30.073463282016956,31.30083054777755
275,30.073463282016956,31.30083054777755
276,30.073463282016956,31.30083054777755
277,30.073463282016956,31.30083054777755
278,30.073463282016956,31.30083054777755
279,30.073463282016956,31.30083054777755
280,30.073463282016956,31.30083054777755
281,30.073463282016956,31.30083054777755
282,30.073463282016956,31.30083054777755
283,30.073463282016956,31.30083054777755
284,30.073463282016956,31.30083054777755
285,30.073463282016956,31.30083054777755
286,30.073463282016956,31.30083054777755
287,30.073463282016956,31.30083054777755
288,30.073463282016956,31.30083054777755
289,30.073463282016956,31.30083054777755
290,30.073463282016956,31.30083054777755
291,30.073463282016956,31.30083054777755
292,30.073463282016956,31.30083054777755
293,30.073463282016956,31.30083054777755
294,30.073463282016956,31.30083054777755
295,30.073463282016956,31.30083054777755
296,30.073463282016956,31.30083054777755
297,30.073463282016956,31.30083054777755
298,30.073463282016956,31.30083054777755
299,30.073463282016956,31.30083054777755
300,30.073463282016956,31.30083054777755
301,30.073463282016956,31.30083054777755
302,30.073463282016956,31.30083054777755
303,30.073463282016956,31.30083054777755
304,30.073463282016956,31.30083054777755
305,30.073463282016956,31.30083054777755
306,30.073463282016956,31.30083054777755
307,30.073463282016956,31.30083054777755
308,30.073463282016956,31.30083054777755
309,30.073463282016956,31.30083054777755
310,30.073463282016956,31.30083054777755
311,30.073463282016956,31.30083054777755
312,30.073463282016956,31.30083054777755
313,30.073463282016956,31.30083054777755
314,30.073463282016956,31.30083054777755
315,30.073463282016956,31.30083054777755
316,30.073463282016956,31.30083054777755
317,30.073463282016956,31.30083054777755
318,30.073463282016956,31.30083054777755
319,30.073463282016956,31.30083054777755
320,30.073463282016956,31.30083054777755
321,30.073463282016956,31.30083054777755
322,30.073463282016956,31.30083054777755
323,30.073463282016956,31.30083054777755
324,30.073463282016956,31.30083054777755
325,30.073463282016956,31.30083054777755
326,30.073463282016956,31.30083054777755
327,30.073463282016956,31.30083054777755
328,30.073463282016956,31.30083054777755
329,30.073463282016956,31.30083054777755
330,30.073463282016956,31.30083054777755
331,30.073463282016956,31.30083054777755
332,30.073463282016956,31.30083054777755
333,30.073463282016956,31.30083054777755
334,30.073463282016956,31.30083054777755
335,30.073463282016956,31.30083054777755
336,30.073463282016956,31.30083054777755
337,30.073463282016956,31.30083054777755
338,30.073463282016956,31.30083054777755
339,30.073463282016956,31.30083054777755
340,30.073463282016956,31.30083054777755
341,30.073463282016956,31.30083054777755
342,30.073463282016956,31.30083054777755
343,30.073463282016956,31.30083054777755
344,30.073463282016956,31.30083054777755
345,30.073463282016956,31.30083054777755
346,30.073463282016956,31.30083054777755
347,30.073463282016956,31.30083054777755
348,30.073463282016956,31.30083054777755
349,30.073463282016956,31.30083054777755
350,30.073463282016956,31.30083054777755
351,30.073463282016956,31.30083054777755
352,30.073463282016956,31.30083054777755
353,30.073463282016956,31.30083054777755
354,30.073463282016956,31.30083054777755
355,30.073463282016956,31.30083054777755
356,30.073463282016956,31.30083054777755
357,30.073463282016956,31.30083054777755
358,30.073463282016956,31.30083054777755
359,30.073463282016956,31.30083054777755
360,30.073463282016956,31.30083054777755
361,30.073463282016956,31.30083054777755
362,30.073463282016956,31.30083054777755
363,30.073463282016956,31.30083054777755
364,30.073463282016956,31.30083054777755
365,30.073463282016956,31.30083054777755
366,30.073463282016956,31.30083054777755
367,30.073463282016956,31.30083054777755
368,30.073463282016956,31.30083054777755
369,30.073463282016956,31.30083054777755
370,30.073463282016956,31.30083054777755
371,30.073463282016956,31.30083054777755
372,30.073463282016956,31.30083054777755
373,30.073463282016956,31.30083054777755
374,30.073463282016956,31.30083054777755
375,30.073463282016956,31.30083054777755
376,30.073463282016956,31.30083054777755
377,30.073463282016956,31.30083054777755
378,30.073463282016956,31.30083054777755
379,30.073463282016956,31.30083054777755
380,30.073463282016956,31.30083054777755
381,30.073463282016956,31.30083054777755
382,30.073463282016956,31.30083054777755
383,30.073463282016956,31.30083054777755
384,30.073463282016956,31.30083054777755
385,30.073463282016956,31.30083054777755
386,30.073463282016956,31.30083054777755
387,30.073463282016956,31.30083054777755
388,30.073463282016956,31.30083054777755
389,30.073463282016956,31.30083054777755
390,30.073463282016956,31.30083054777755
391,30.073463282016956,31.30083054777755
392,30.073463282016956,31.30083054777755
393,30.073463282016956,31.30083054777755
394,30.073463282016956,31.30083054777755
395,30.073463282016956,31.30083054777755
396,30.073463282016956,31.30083054777755
397,30.073463282016956,31.30083054777755
398,30.073463282016956,31.30083054777755
399,30.073463282016956,31.30083054777755
400,30.073463282016956,31.30083054777755
401,30.073463282016956,31.30083054777755
402,30.073463282016956,31.30083054777755
403,30.073463282016956,31.30083054777755
404,30.073463282016956,31.30083054777755
405,30.073463282016956,31.30083054777755
406,30.073463282016956,31.30083054777755
407,30.073463282016956,31.30083054777755
408,30.073463282016956,31.30083054777755
409,30.073463282016956,31.30083054777755
410,30.073463282016956,31.30083054777755
411,30.073463282016956,31.30083054777755
412,30.073463282016956,31.30083054777755
413,30.073463282016956,31.30083054777755
414,30.073463282016956,31.30083054777755
415,30.073463282016956,31.30083054777755
416,30.073463282016956,31.30083054777755
417,30.073463282016956,31.30083054777755
418,30.073463282016956,31.30083054777755
419,30.073463282016956,31.30083054777755
420,30.073463282016956,31.30083054777755
421,30.073463282016956,31.30083054777755
422,30.073463282016956,31.30083054777755
423,30.073463282016956,31.30083054777755
424,30.073463282016956,31.30083054777755
425,30.073463282016956,31.30083054777755
426,30.073463282016956,31.30083054777755
427,30.073463282016956,31.30083054777755
428,30.073463282016956,31.30083054777755
429,30.073463282016956,31.30083054777755
430,30.073463282016956,31.30083054777755
431,30.073463282016956,31.30083054777755
432,30.073463282016956,31.30083054777755
433,30.073463282016956,31.30083054777755
434,30.073463282016956,31.30083054777755
435,30.073463282016956,31.30083054777755
436,30.073463282016956,31.30083054777755
437,30.073463282016956,31.30083054777755
438,30.073463282016956,31.30083054777755
439,30.073463282016956,31.30083054777755
440,30.073463282016956,31.30083054777755
441,30.073463282016956,31.30083054777755
442,30.073463282016956,31.30083054777755
443,30.073463282016956,31.30083054777755
444,30.073463282016956,31.30083054777755
445,30.073463282016956,31.30083054777755
446,30.073463282016956,31.30083054777755
447,30.073463282016956,31.30083054777755
448,30.073463282016956,31.30083054777755
449,30.073463282016956,31.30083054777755
450,30.073463282016956,31.30083054777755
451,30.073463282016956,31.30083054777755
452,30.073463282016956,31.30083054777755
453,30.073463282016956,31.30083054777755
454,30.073463282016956,31.30083054777755
455,30.073463282016956,31.30083054777755
456,30.073463282016956,31.30083054777755
457,30.073463282016956,31.30083054777755
458,30.073463282016956,31.30083054777755
459,30.073463282016956,31.30083054777755
460,30.073463282016956,31.30083054777755
461,30.073463282016956,31.30083054777755
462,30.073463282016956,31.30083054777755
463,30.073463282016956,31.30083054777755
464,30.073463282016956,31.30083054777755
465,30.073463282016956,31.30083054777755
466,30.073463282016956,31.30083054777755
467,30.073463282016956,31.30083054777755
468,30.073463282016956,31.30083054777755
469,30.073463282016956,31.30083054777755
470,30.073463282016956,31.30083054777755
471,30.073463282016956,31.30083054777755
472,30.073463282016956,31.30083054777755
473,30.073463282016956,31.30083054777755
474,30.073463282016956,31.30083054777755
475,30.073463282016956,31.30083054777755
476,30.073463282016956,31.30083054777755
477,30.073463282016956,31.30083054777755
478,30.073463282016956,31.30083054777755
479,30.073463282016956,31.30083054777755
480,30.073463282016956,31.30083054777755
481,30.073463282016956,31.30083054777755
482,30.073463282016956,31.30083054777755
483,30.073463282016956,31.30083054777755
484,30.073463282016956,31.30083054777755
485,30.073463282016956,31.30083054777755
486,30.073463282016956,31.30083054777755
487,30.073463282016956,31.30083054777755
488,30.073463282016956,31.30083054777755
489,30.073463282016956,31.30083054777755
490,30.073463282016956,31.30083054777755
491,30.073463282016956,31.30083054777755
492,30.073463282016956,31.30083054777755
493,30.073463282016956,31.30083054777755
494,30.073463282016956,31.30083054777755
495,30.073463282016956,31.30083054777755
496,30.073463282016956,31.30083054777755
497,30.073463282016956,31.30083054777755
498,30.073463282016956,31.30083054777755
499,30.073463282016956,31.30083054777755
500,30.073463282016956,31.30083054777755
501,30.073463282016956,31.30083054777755
502,30.073463282016956,31.30083054777755
503,30.073463282016956,31.30083054777755
504,30.073463282016956,31.30083054777755
505,30.073463282016956,31.30083054777755
506,30.073463282016956,31.30083054777755
507,30.073463282016956,31.30083054777755
508,30.073463282016956,31.30083054777755
509,30.073463282016956,31.30083054777755
510,30.073463282016956,31.30083054777755
511,30.073463282016956,31.30083054777755
512,30.073463282016956,31.30083054777755
513,30.073463282016956,31.30083054777755
514,30.073463282016956,31.30083054777755
515,30.073463282016956,31.30083054777755
516,30.073463282016956,31.30083054777755
517,30.073463282016956,31.30083054777755
518,30.073463282016956,31.30083054777755
519,30.073463282016956,31.30083054777755
520,30.073463282016956,31.30083054777755
521,30.073463282016956,31.30083054777755
522,30.073463282016956,31.30083054777755
523,30.073463282016956,31.30083054777755
524,30.073463282016956,31.30083054777755
525,30.073463282016956,31.30083054777755
526,30.073463282016956,31.30083054777755
527,30.073463282016956,31.30083054777755
528,30.073463282016956,31.30083054777755
529,30.073463282016956,31.30083054777755
530,30.073463282016956,31.30083054777755
531,30.073463282016956,31.30083054777755
532,30.073463282016956,31.30083054777755
533,30.073463282016956,31.30083054777755
534,30.073463282016956,31.30083054777755
535,30.073463282016956,31.30083054777755
536,30.073463282016956,31.30083054777755
537,30.073463282016956,31.30083054777755
538,30.073463282016956,31.30083054777755
539,30.073463282016956,31.30083054777755
540,30.073463282016956,31.30083054777755
541,30.073463282016956,31.30083054777755
542,30.0714871,31.2951311
543,30.0714871,31.2951311
544,30.0714871,31.2951311
545,30.0714871,31.2951311
546,30.071484899999994,31.295062400000003
547,30.0714771,31.295008700000004
548,30.07146209999999,31.2949375
549,30.0713995,31.294684300000004
550,30.0713995,31.294684300000004
551,30.0713995,31.294684300000004
552,30.070705935795846,31.29403342579083
553,30.070731828389004,31.294095284326172
554,30.070731828389004,31.294095284326172
555,30.070731828389004,31.294095284326172
556,30.07077807612315,31.294205772434573
557,30.07077807612315,31.294205772434573
558,30.07077807612315,31.294205772434573
559,30.070874046659284,31.294435051792927
560,30.070874046659284,31.294435051792927
561,30.070874046659284,31.294435051792927
562,30.070874046659284,31.294435051792927
563,30.070925668454144,31.29455837992945
564,30.070925668454144,31.29455837992945
565,30.070925668454144,31.29455837992945
566,30.0709271,31.294561800000004
567,30.070959399144176,31.294646773584777
568,30.070959399144176,31.294646773584777
569,30.070959399144176,31.294646773584777
570,30.0709978,31.2947478
571,30.0709978,31.2947478
572,30.0709588295375,31.29479342143451
573,30.0709588295375,31.29479342143451
574,30.0709588295375,31.29479342143451
575,30.071015240279092,31.294794562622567
576,30.071068493758606,31.29493735156071
577,30.071068493758606,31.29493735156071
578,30.071068493758606,31.29493735156071
579,30.071120531374685,31.29507688094365
580,30.071120531374685,31.29507688094365
581,30.071120531374685,31.29507688094365
582,30.07117706956755,31.295228478417062
583,30.07117706956755,31.295228478417062
584,30.07117706956755,31.295228478417062
585,30.07117706956755,31.295228478417062
586,30.0712350333818,31.295383899113855
587,30.0712350333818,31.295383899113855
588,30.0712350333818,31.295383899113855
589,30.07128781006753,31.295525411939934
590,30.07128781006753,31.295525411939934
591,30.07128781006753,31.295525411939934
592,30.07128781006753,31.295525411939934
593,30.07134307332079,31.295673592724032
594,30.07134307332079,31.295673592724032
595,30.07134307332079,31.295673592724032
596,30.071354599999996,31.2957045
597,30.071354599999996,31.2957045
598,30.07142149131775,31.295883847910158
599,30.07142149131775,31.295883847910158
600,30.07142149131775,31.295883847910158
601,30.07142149131775,31.295883847910158
602,30.071505088394698,31.296107988287815
603,30.071505088394698,31.296107988287815
604,30.071505088394698,31.296107988287815
605,30.071573366127414,31.296291055496326
606,30.071573366127414,31.296291055496326
607,30.071573366127414,31.296291055496326
608,30.071573366127414,31.296291055496326
609,30.07164737998057,31.296489503524434
610,30.07164737998057,31.296489503524434
611,30.07164737998057,31.296489503524434
612,30.071675499999998,31.296564899999993
613,30.071704236503663,31.296644994515628
614,30.071704236503663,31.296644994515628
615,30.071704236503663,31.296644994515628
616,30.071704236503663,31.296644994515628
617,30.071772446733107,31.296835111110024
618,30.071772446733107,31.296835111110024
619,30.071772446733107,31.296835111110024
620,30.071833895704334,31.297006383499394
621,30.071833895704334,31.297006383499394
622,30.071833895704334,31.297006383499394
623,30.071874299999998,31.297119000000002
624,30.071874299999998,31.297119000000002
625,30.071887467454378,31.297155576248784
626,30.071887467454378,31.297155576248784
627,30.071887467454378,31.297155576248784
628,30.071887467454378,31.297155576248784
629,30.071896799999998,31.2971815
630,30.071896799999998,31.2971815
631,30.07195564852148,31.297348354452968
632,30.07195564852148,31.297348354452968
633,30.07195564852148,31.297348354452968
634,30.072018295303067,31.297525979067448
635,30.072018295303067,31.297525979067448
636,30.072018295303067,31.297525979067448
637,30.072018295303067,31.297525979067448
638,30.072093366146465,31.297738831247603
639,30.072093366146465,31.297738831247603
640,30.072093366146465,31.297738831247603
641,30.07215247624718,31.29790643003378
642,30.07215247624718,31.29790643003378
643,30.07215247624718,31.29790643003378
644,30.07221287258689,31.298077676608028
645,30.07221287258689,31.298077676608028
646,30.07221287258689,31.298077676608028
647,30.07221287258689,31.298077676608028
648,30.072267127199147,31.298231509765873
649,30.072267127199147,31.298231509765873
650,30.072267127199147,31.298231509765873
651,30.0722916,31.298300899999994
652,30.0722916,31.298300899999994
653,30.072329626041405,31.298413843587262
654,30.072329626041405,31.298413843587262
655,30.072329626041405,31.298413843587262
656,30.07239850969917,31.29861844031356
657,30.07239850969917,31.29861844031356
658,30.07239850969917,31.29861844031356
659,30.07239850969917,31.29861844031356
660,30.072454720767496,31.29878539810157
661,30.072454720767496,31.29878539810157
662,30.072454720767496,31.29878539810157
663,30.072496200000003,31.2989086
664,30.072496200000003,31.2989086
665,30.072527064467582,31.29900003670374
666,30.072527064467582,31.29900003670374
667,30.072527064467582,31.29900003670374
668,30.072527064467582,31.29900003670374
669,30.072594438425135,31.299199634470895
670,30.072594438425135,31.299199634470895
671,30.072594438425135,31.299199634470895
672,30.07265712037768,31.299385333051042
673,30.07265712037768,31.299385333051042
674,30.07265712037768,31.299385333051042
675,30.072711168152694,31.299545453235982
676,30.072711168152694,31.299545453235982
677,30.072711168152694,31.299545453235982
678,30.072711168152694,31.299545453235982
679,30.07276663579873,31.299709780664315
680,30.07276663579873,31.299709780664315
681,30.07276663579873,31.299709780664315
682,30.07281158106549,31.29984293526448
683,30.07281158106549,31.29984293526448
684,30.07281158106549,31.29984293526448
685,30.072858966457158,31.29998331952681
686,30.072858966457158,31.29998331952681
687,30.072858966457158,31.29998331952681
688,30.072858966457158,31.29998331952681
689,30.07290240922445,31.30011202385155
690,30.07290240922445,31.30011202385155
691,30.07290240922445,31.30011202385155
692,30.0729416487634,31.300228276032712
693,30.0729416487634,31.300228276032712
694,30.0729416487634,31.300228276032712
695,30.0729416487634,31.300228276032712
696,30.07297884359514,31.300338470870656
697,30.07297884359514,31.300338470870656
698,30.07297884359514,31.300338470870656
699,30.073007525157102,31.30042344421089
700,30.073007525157102,31.30042344421089
701,30.073007525157102,31.30042344421089
702,30.073033042443274,31.300499043096796
703,30.073033042443274,31.300499043096796
704,30.073033042443274,31.300499043096796
705,30.073062820812307,31.30058726630758
706,30.073062820812307,31.30058726630758
707,30.073062820812307,31.30058726630758
708,30.073062820812307,31.30058726630758
709,30.0731009322022,31.30070017776584
710,30.0731009322022,31.30070017776584
711,30.0731009322022,31.30070017776584
712,30.07313179051856,31.30079160103645
713,30.07313179051856,31.30079160103645
714,30.07313179051856,31.30079160103645
715,30.07313179051856,31.30079160103645
716,30.073154150960647,31.300857847990347
717,30.073154150960647,31.300857847990347
718,30.073154150960647,31.300857847990347
719,30.073156699999995,31.300865400000003
720,30.073156699999995,31.300865400000003
721,30.073162884312847,31.300883302382246
722,30.073162884312847,31.300883302382246
723,30.073162884312847,31.300883302382246
724,30.07318637546991,31.30095130479503
725,30.07318637546991,31.30095130479503
726,30.07318637546991,31.30095130479503
727,30.073198536989935,31.300986510125085
728,30.073198536989935,31.300986510125085
729,30.073198536989935,31.300986510125085
730,30.073198536989935,31.300986510125085
731,30.073213447461406,31.30102967320524
732,30.073213447461406,31.30102967320524
733,30.073213447461406,31.30102967320524
734,30.073235063710595,31.30109224837758
735,30.073235063710595,31.30109224837758
736,30.073235063710595,31.30109224837758
737,30.073235063710595,31.30109224837758
738,30.073260787886575,31.301166715410115
739,30.073260787886575,31.301166715410115
740,30.073260787886575,31.301166715410115
741,30.073284232330032,31.30123458315151
742,30.073284232330032,31.30123458315151
743,30.073284232330032,31.30123458315151
744,30.073311808394976,31.301314411416204
745,30.073311808394976,31.301314411416204
746,30.073311808394976,31.301314411416204
747,30.073311808394976,31.301314411416204
748,30.07334406539205,31.30140779045881
749,30.07334406539205,31.30140779045881
750,30.07334406539205,31.30140779045881
751,30.073349616664387,31.301423860563364
752,30.073349616664387,31.301423860563364
753,30.073349616664387,31.301423860563364
754,30.073352340140747,31.30143174462353
755,30.073352340140747,31.30143174462353
756,30.073352340140747,31.30143174462353
757,30.073352340140747,31.30143174462353
758,30.073332392438886,31.301373999026623
759,30.073332392438886,31.301373999026623
760,30.073332392438886,31.301373999026623
761,30.073333161737285,31.301376226028022
762,30.073333161737285,31.301376226028022
763,30.073333161737285,31.301376226028022
764,30.073333161737285,31.301376226028022
765,30.073343061317374,31.301404883813323
766,30.073343061317374,31.301404883813323
767,30.073343061317374,31.301404883813323
768,30.073350709549953,31.301427024304786
769,30.073350709549953,31.301427024304786
770,30.073350709549953,31.301427024304786
771,30.07336835217936,31.301478097136943
772,30.07336835217936,31.301478097136943
773,30.07336835217936,31.301478097136943
774,30.07336835217936,31.301478097136943
775,30.073382065878498,31.301517796342562
776,30.073382065878498,31.301517796342562
777,30.073382065878498,31.301517796342562
778,30.073406686261325,31.301589068958158
